BairroId;CidadeId;Nome;NomeAbreviado;NomeFonetizado
6E3EAF31-A0F1-4269-8757-E9E740DD7102;016913D6-B658-4320-AED8-F5954D776933;Guarapuá;NULL;GUARAPUA
675B479D-A154-481B-9CF5-E9EB2DD7B54D;928EDB5B-20B1-41AB-8B86-11F63B7F36F6;Itacolomi;NULL;ITAKROMI
989D37C7-D685-4FCB-897D-E9EB933F6705;1060A077-1065-41D7-BF7A-79AEC917263A;Centro;NULL;SMTO
E31CF7DA-D04F-4137-AFC3-E9EBD2E3B645;B1793FD7-DFDE-4BD0-9A98-63C963F40C44;Ernesto Melo;NULL;ERMETO MERO
D24F0FBA-9683-45D2-BA0A-E9EC8992EEF1;4A51A166-1B3A-4471-9B58-18D896855258;Dois Irmãos;NULL;DOIS ISM
B9FA3096-062E-4966-8BB7-E9EE5DF3ED62;684781EF-E1DC-4E07-9A35-BD4E34F59549;Sítio de Recreio Jardim Boa Vista;NULL;SITIO DE REKREIO JARDIM BOA VITA
7ACACB14-D7F8-4558-A3E1-E9EEC352A5D0;160DD944-E0EA-414F-B5E1-27A44985DB34;Vila Varela;NULL;VIRA VARERA
DE1FB6F3-A9B2-42A8-8606-E9F304DB0461;859FBBDD-F0C1-4B7C-BF49-79ACFABB4C88;Paranaguamirim;NULL;PARAMAGUAMIRI
046D6F24-EB3B-4F2E-8828-E9F573F392FF;2D582ABD-24FA-46BA-ACDD-AEF59C6DCAF6;Otton Marins;NULL;OTOM MARIM
46437483-E023-47FB-B83A-E9F66F7D6E58;75142C13-2BA8-4FB6-AD5F-B2E04F0008CA;Residencial Itália;NULL;RESIDEMSAR ITARIA
6CC6F2CC-3BCF-4451-A88C-E9F9D5971480;DFC0F08C-DE4D-4B21-8D12-5B311646A847;Jardim Santa Cecília;NULL;JARDIM SAMTA SRIA
454E86A7-69A6-49D2-8E01-E9FA0005C94C;684781EF-E1DC-4E07-9A35-BD4E34F59549;Antônio Fernandes;NULL;AMTÔMIO FERMAME
61A28084-FED5-447D-AC50-E9FA582B9F67;2D582ABD-24FA-46BA-ACDD-AEF59C6DCAF6;Recanto;NULL;REKMTO
11D13728-8A3A-4C8F-A648-E9FE9F0468A8;E34BE704-AEDD-4BC6-A095-3119698DE2C4;Saudade;NULL;SAUDADE
6D7BD4DB-2242-4192-89D4-E9FECFA1CD0E;001218B5-56EF-4118-A8C1-4FEC315E9E6D;Vila Ferreira;NULL;VIRA FEREIRA
42D9DB89-CA8E-41B7-A6D6-EA0138C783D0;73F4AC6F-186D-4DDF-A069-B1CB7FCF10CE;Malhada Vermelha;NULL;MARADA VESMERA
8B081E1B-DBD3-46B5-BF3E-EA037BF4EAC8;78948CDD-2F67-4B89-BD03-FB122EDBF1D5;Parque Residencial Vale do Sol;NULL;PARKUE RESIDEMSAR VARE DO SOU
BFA9ACEE-8251-435D-BD6D-EA04C00C279B;2D582ABD-24FA-46BA-ACDD-AEF59C6DCAF6;São Geraldo;NULL;SAO JRARDO
674D43DB-CE84-46ED-A145-EA07811E3135;AC2C8877-9607-4ED4-962A-7747CDB1400F;Jardim Alto Bauru;NULL;JARDIM ATO BAURU
4AD28FD1-5F3C-4CE7-9306-EA078E14C199;E93BB551-9E60-4431-95D8-E4AF82A4E704;Centro;NULL;SMTO
87734C52-8A57-4727-9243-EA088597F2DF;839CF90B-C44D-4FD6-8BB2-BE0F091C2334;Vila São José;NULL;VIRA SAO JOSE
277DEAE8-8B5E-4196-A61B-EA0A7B425AC3;B6AFC6B5-151B-4227-B599-5F3849E43D53;Jardim das Orquídeas;NULL;JARDIM DAS ORKUIDEA
659BF2E8-6DDD-4882-8BF4-EA0C4F88F109;EE461797-1ADD-4410-BE59-244330B91C9D;Morada do Rio;NULL;MORADA DO RIO
498A053F-71B4-4712-BC48-EA0CEF71897E;75142C13-2BA8-4FB6-AD5F-B2E04F0008CA;Parque Santa Rita;NULL;PARKUE SAMTA RITA
B24DDEC4-D56C-46D6-8312-EA0E8E131303;6AD97C54-5462-4F0E-B79E-7E252DF0C465;Forte Príncipe da Beira;NULL;FOTE PIMSPE DA BEIRA
DC237A48-5235-42DF-8171-EA0F700FABEF;2F9A4729-7CD2-4DB7-8527-DA554F43E3B5;Bela Vista;NULL;BERA VITA
D3D31841-6775-48D3-B8B3-EA1428EC36DD;822AC39C-4A46-460C-A6B4-FCB0A82F7F80;Jardim Oratório;NULL;JARDIM ORATORIO
D60E4DED-55FA-4BE9-8225-EA144D53CEF2;7961A397-9293-49B8-B7F5-0E86B23284B8;Castanheiras;NULL;KTAMEIRA
05DDC92B-C71E-4E1B-B7B4-EA15DE121173;C23D7912-D4E3-4A28-BAE2-073B975E4C71;Centro;NULL;SMTO
BE3947F1-9A5D-4004-8D41-EA169F35E4F7;50F0B8B7-2976-41E9-8B0C-2B0653FE5F8E;Cidade Satélite Íris;NULL;SDADE SATERITE IRI
25379ADF-E3FF-4E01-B8EE-EA180C6B4DF9;F5F52EC8-D943-4B11-8211-85B7AD4CAE34;Jardim Social;NULL;JARDIM SOSAU
9206057F-D4A8-4DA5-8AD2-EA1A4FDB9D78;43509735-E078-4662-B1CD-08DD6E835369;Bosque do Sol (Fazendinha);NULL;BOSKUE DO SOR (FASEMIMA)
E8EC31D6-7A91-4F2A-888D-EA1CCE3C6E51;62641365-C2B1-40B2-AB58-431A76C978E0;Chácara do Ouro;NULL;SAKRA DO OURO
35D0D90E-C133-482C-BFB8-EA1D75FF2614;9763931F-1F6A-4774-A388-1B0B9CFC8074;Jardim Maria Joana;NULL;JARDIM MARIA JOAMA
04A25AF8-056D-4ACB-B110-EA20CF5D93E1;FE6A0D9E-2D74-4605-BB5B-7975E60E2A17;Conjunto Nova Pampulha (Justinópolis);NULL;KJUMTO MOVA PAMPURA (JUTIMOPORIS)
BC587A6F-CB3E-4056-B894-EA2347E69711;BEDE48BB-BA86-4A6D-A32D-0CCBD7531C79;Eucalipto;NULL;EUKRIPTO
36EC06EF-4D24-44BF-BE11-EA2422188596;6BF1407D-5180-4B70-B7D0-D361C9ED7A20;Jardim Ana Cristina (Caucaia do Alto);NULL;JARDIM AMA KRITIMA (KUKIA DO ATO)
CB035E94-AA7A-4195-A48E-EA24CF819742;52B14E90-2AE6-4584-92F0-1FEC8996F95D;Jardim Daniel Antônio;NULL;JARDIM DAMIER AMTÔMIO
C24C85F2-42A5-4595-B6AA-EA24DC50C58C;7FA4194D-51E1-4EF2-909B-466BB017C846;Centro;NULL;SMTO
60DF510E-5967-4130-97EB-EA26A6036DF0;1A025CFA-B77F-40CA-80FF-86AAD45BA7C1;Vila Célia;NULL;VIRA SRIA
7279ED8B-1439-4B02-9241-EA2ABA95E694;A1F7C8A4-A4D5-48DB-9212-159DE4C2D299;Centro;NULL;SMTO
E57E15BB-1B8E-4950-B62E-EA2DADC0148D;1853887C-2FA9-42C0-BE37-B0FF2BEE122E;Centro;NULL;SMTO
0BFEDA5F-CB8F-46B8-A603-EA2E486E92E0;F6FD1E93-55AB-4517-A43B-BF5416B27263;Parque Guadalajara;NULL;PARKUE GUADARAJARA
B590DB30-C6E8-489A-A249-EA317339BE9F;2017A4AB-ADED-460F-AE66-2D7C3312984A;São Judas Tadeu;NULL;SAO JUDAS TADEU
7FE07943-76D3-41C1-B1FE-EA336350ABA5;369AA753-605C-4E04-B754-08718417CCA5;Jardim Roseli;NULL;JARDIM ROSERI
13552A55-53BA-4792-A3BD-EA33C012767B;BD91B90E-74C9-43ED-AC8E-FDE028F2B886;São Carlos;NULL;SAO KRO
DCC20BA9-315D-44E9-9DA8-EA361BA1B4DA;64726001-626B-4581-A604-E7CB4B268CCA;Moisés Reis;NULL;MOISES REI
611849A4-70AC-486F-8D0D-EA389EB8ED9D;D41E2997-D40A-4A9B-A658-EED7022B8CD2;Centro;NULL;SMTO
B44B8D52-AC82-47C0-BF13-EA39104CA300;E3DA07C1-921C-4EB7-A314-9B0A8E4A8C54;Porto da Pedra;NULL;POTO DA PEDRA
B760A6DB-AD9D-4147-8B1A-EA3E935C30CF;A7D5C62B-C78A-4E4C-A844-7FF8BC86C36F;Jardim Terra e Lar;NULL;JARDIM TERA E RA
5425D970-8655-4927-9A51-EA3FE5B5A086;10DF670A-320A-40D7-9E13-31B1517598A5;Veloso;NULL;VEROSO
77E92BFC-6C21-4770-BEBB-EA405F5E24CE;37E313EB-9CE4-4585-8F3A-444A372B7DDD;Água Preta;NULL;AGUA PETA
55A7B3DB-6EB2-4552-968C-EA44976F7457;9EBE86E3-708D-4B05-83FE-29B97614E589;Centro;NULL;SMTO
CE639ED5-7FA7-4749-825B-EA456373A7DC;BC48BF68-8D10-4AD6-8C9A-F202CD79853D;Aparecida;NULL;APARESDA
664BDEC6-5ADF-4F6F-BE4C-EA484E33BADE;83F1D343-0A81-4A2E-AC30-5AAB7031AD2F;Parque Santa Cecília;NULL;PARKUE SAMTA SRIA
84F472B6-8B0E-44CB-86AF-EA4C56676B36;E68F5F62-AD3F-44BF-945A-7ABD7CFDE761;Centro;NULL;SMTO
B8E01601-82E5-48EF-ACBA-EA50A10F5FF4;E253A08C-7797-4DBF-ABC6-E131CD0CD2BB;Três Poços;NULL;TES POSO
6D377C34-93E5-4155-9F7A-EA50DB998450;ED99FE19-CF49-42EE-B486-95AFB0C10CDF;Bom Jesus do Rio Preto;NULL;BOM JESUS DO RIO PETO
A1FEAF27-0A56-4078-9900-EA55EE2DB2D0;62641365-C2B1-40B2-AB58-431A76C978E0;Distrito Industrial III;NULL;DITITO IMUTIAR I
CC7642F9-CC58-4F2C-9BF9-EA567281AA9B;E608420B-4421-4400-97E2-5243E74A29A1;Centro;NULL;SMTO
DBCDE382-ADFC-4E05-AB33-EA5889D771A1;9C05C3B4-3111-4369-A159-39F2D3F5695D;Vila Cabral;NULL;VIRA KBAU
082089BD-D69A-41D5-9130-EA58A1124EDB;B79A888B-7D65-46F2-AA1B-1E19DDF42897;Itaúnas;NULL;ITAUMA
BD74A576-86AA-45B0-B9FF-EA5AF6394F36;39C3C1EC-020A-405E-B1EA-3BF6648DD844;Centro;NULL;SMTO
1D8AB604-DBD2-47CE-8A94-EA60275AC9C8;E6DE2F6A-8856-4BD5-BD8F-9BF9EFAA132A;Jardim Primavera;NULL;JARDIM PIMAVERA
B768F35C-D8C0-4D2B-A3BA-EA603F83BEB4;D8F523EB-B95D-46D6-9E6D-AA95AF5C1971;Desmembramento Vila Nova;NULL;DESMEMBAMEMTO VIRA MOVA
107F3FF2-E169-4692-B05C-EA65A6FFACB1;629B851A-79D7-47C0-BB9F-F52EB2805911;Setor Central;NULL;SETOR SMTAU
8146B7FB-7B16-47E0-8261-EA6687782EE6;369AA753-605C-4E04-B754-08718417CCA5;Jardim Piqueroby;NULL;JARDIM PIKUEROBI
95A7C0EB-E136-4796-815B-EA66AF706631;FE9D3B83-7CF6-4729-80D1-DA8D82A4EBEF;Alcides Junqueira;NULL;ARSDES JUMKUEIRA
8F8FB9F5-2EA7-4171-9738-EA6D85DA7C37;B5D1526D-18E8-4421-9F48-C882730361E2;Centro;NULL;SMTO
BC9EA264-9DFB-4ECE-85A1-EA6E1984473B;5A3715D2-355F-46C5-A30B-3969093291B5;Núcleo Residencial Castelo Branco;NULL;MUKREO RESIDEMSAR KTERO BAMK
22813D59-CD37-43CC-B761-EA6E253DBB31;CA57FBDA-5582-4B97-8BC9-2E53183E4F93;Comercial Vitória Martini;NULL;KMESAR VITORIA MATIMI
8E0E8986-E20D-454C-B5A4-EA6E89A6E828;DD9B5A75-0C7A-400E-A985-2F45B5D2C6E6;Tupinambá;NULL;TUPIMAMBA
0828DFAC-A568-414B-AEA8-EA6F375F0C1E;E1CD53F7-9715-4696-8CA1-5653DB022AE2;Chácara Rialto;NULL;SAKRA RIATO
4F826659-60FF-4B27-A721-EA6FF0CABA84;A2F8EB4F-E5A5-4366-AC51-85CD575083F7;Henrique Nery;NULL;EMRIKUE MERI
D5B3E7A3-5D8A-43E6-B985-EA73163AD682;3132C1CE-F05D-481B-BCF7-8977B7767BF3;Jaraguá;NULL;JARAGUA
E89C38F8-3718-485F-B355-EA738C412B91;8C8FCA12-2EE3-4F96-9236-41104B27534E;Parque Santa Laura;NULL;PARKUE SAMTA RAURA
AADA9F83-6AE7-4A02-9C9C-EA746FD8228F;369AA753-605C-4E04-B754-08718417CCA5;Jardim Viana;NULL;JARDIM VIAMA
8B686A2C-CEC0-4EDB-B39B-EA75731533C0;4AEF03EF-CB5E-4869-8D22-5A44E4E2E1C9;Centro;NULL;SMTO
DD419C54-87FC-43D5-885F-EA766F6CD33B;83F1D343-0A81-4A2E-AC30-5AAB7031AD2F;Parque Haiala;NULL;PARKUE AIARA
CF3D80D7-9C74-4269-9AE8-EA784701F288;4705719A-804D-49FD-A49A-7E38D6C0DF9A;Centro;NULL;SMTO
087036E7-3AF8-49FC-BB64-EA7D72317C75;966F9100-CFE7-4D38-847B-02F7D76C2FB3;Jardim Alfa;NULL;JARDIM ARFA
7ECA1B1B-165C-4621-9789-EA7EF00BD0B4;7961A397-9293-49B8-B7F5-0E86B23284B8;Campo Alegre;NULL;KMPO AREGE
C2599757-A9FD-49F2-AEC1-EA8171769307;90FA47EB-A8FC-476B-BD3B-774FCFB81A58;Alto dos Buritis;NULL;ATO DOS BURITI
16AC13E8-5959-48B1-A265-EA8269D05126;32CF2EC7-C6FE-43C6-B7CE-4ED54BF9D1A5;Conjunto Parati II;NULL;KJUMTO PARATI I
AC4C1F47-490F-4429-8FA8-EA826D991BAC;52B14E90-2AE6-4584-92F0-1FEC8996F95D;Jardim Sarkis Abibe;NULL;JARDIM SARKIS ABIBE
9B2428E4-A231-4E5B-89E1-EA83B0DF55D0;DC21CCFE-410D-45C7-9047-6293A7964BBA;Vila Negri;NULL;VIRA MEGI
2A08460B-DC48-4A09-BA3F-EA87FD7AC072;8E40FCCE-16F4-41C2-A06E-D48750FB39BC;Chacrinha;NULL;SAKRIMA
868ACA56-30E6-4C19-A034-EA88A3CFC00F;D043C25B-EE8F-4A83-BC2E-F3C4D77351E3;Transurb;NULL;TAMSURB
8852B779-5A37-4A28-9685-EA88E6CFB5E6;6EB53142-AF91-447F-B803-BD671DEE4013;Jardim Oscavo Santos;NULL;JARDIM OSKVO SAMTO
50312E42-67D3-4B58-869A-EA8A4C3DB80E;6F5662D3-25E2-4032-BE16-4364BA89A11B;Anil;NULL;AMIU
5EDB4081-01FD-4170-9B65-EA8C6869FCBD;E1CD53F7-9715-4696-8CA1-5653DB022AE2;Vila Alcântara;NULL;VIRA ARKÂMTARA
63C3B2E3-1132-4C59-A444-EA8F76079B21;798CAC4C-61A9-470D-ADBE-E27D1D46CF25;Jardim Flórida;NULL;JARDIM FRORIDA
8F284546-99A0-4EEF-8062-EA916C0A182C;9F8CB916-AA64-4BD6-A2C8-C3E1F8C4C7BF;Núcleo Habitacional Helena Bernardes;NULL;MUKREO ABITASOMAR EREMA BERMARDE
C0345F3D-6C7D-4CDE-8463-EA922E6F3952;6593DA08-3BD4-425E-8496-1CB111945F58;Centro;NULL;SMTO
563C7A85-63B9-4C78-A6D1-EA9414476499;71EE6F00-BC27-417D-9D3E-305AF68EAF01;Vila Santa Izabel;NULL;VIRA SAMTA ISABEU
977B0810-87CC-45F8-8346-EA9416B8D932;068D35ED-2E4B-4880-A672-F81DC9A178FB;Vila dos Guedes;NULL;VIRA DOS GUEDE
E6728D42-0600-4874-9DB5-EA95710A837A;7C4799B4-4B22-43DD-87E5-267AA3EB5FD3;Marombas;NULL;MAROMBA
175FB4B1-88BD-4BE5-BFAF-EA97EF6E7BD9;29B4F773-DA40-4203-A262-2B329FA8F2C3;Santa Tereza II (Geraldo Xavier);NULL;SAMTA TERESA I (JRARDO SAVIER)
54C2139C-6500-462E-80FC-EA97FD76FF15;02E3F5A8-EA9E-4AD9-BC52-9127F371A90A;Piscina;NULL;PISMA
975C1C10-BE00-4CA7-99F1-EA985237AD14;A84F3277-9FE7-4E66-9776-BCCE2230FCCE;Loteamento Parque Farroupilha;NULL;ROTEAMEMTO PARKUE FAROUPIRA
8B28B63C-18E6-499F-963F-EA9856DF547F;928EDB5B-20B1-41AB-8B86-11F63B7F36F6;Parque Anchieta;NULL;PARKUE AMSIETA
CC0BDA4A-17DE-4409-AC79-EA994FAD22A6;018782F4-1B73-4A38-AAF3-404969E452E1;Vila Casa Branca;NULL;VIRA KSA BAMK
F81BA7AC-FEEA-447B-B94C-EA99B378F6E9;912E64B5-DCBC-43B8-A250-073C6A0472A3;Quedas do Palmital;NULL;KUEDAS DO PARMITAU
418AB624-AC57-49CD-B9EE-EA9C241AED53;18492B90-32B1-4B53-B5E6-F38418E1CFAC;São José;NULL;SAO JOSE
D8E5ED6F-8F92-46E8-AA2D-EAA09CA1341E;760438C6-EDB8-4A55-85C3-07D385DB9638;Jardim Independência;NULL;JARDIM IMEPEMEMSA
2CFD5BC4-F95A-41BE-BB3C-EAA0C8068A88;8A501A1E-F648-4EDA-A156-E4BEC73D74B7;João Paulo II;NULL;JOAO PAURO I
0127ADA4-9177-4023-A9CA-EAA2E3BF43D5;9269CD39-AF98-4882-BD66-229484CB1B95;Siqueira;NULL;SIKUEIRA
9C040923-0307-42FF-98B6-EAA54A5DB84A;CA7D5ABF-C96D-40B7-8D1E-CE83B8B0BF99;Estância São Francisco (Zona Rural);NULL;ETÂMSA SAO FRAMSK (SOMA RURAR)
765BA63D-963D-4347-AC65-EAA5F5FC7B4B;760438C6-EDB8-4A55-85C3-07D385DB9638;Loteamento Sol Nascente;NULL;ROTEAMEMTO SOR MASMTE
810524A1-1DDC-4FDB-B9C5-EAA8FE15ACF4;50F0B8B7-2976-41E9-8B0C-2B0653FE5F8E;Vila Perseu Leite de Barros;NULL;VIRA PESEU REITE DE BARO
C58B0A2C-1ACD-4447-878E-EAAA8C59500E;8A12364C-B883-4CC8-9B83-4869AC973194;Nova Aimorés (Nova Verona);NULL;MOVA AIMORES (MOVA VEROMA)
C6F31E2E-FBAF-4F12-B560-EAABD8E2A0B2;B2BDC3E8-4462-41A4-A8BB-170B2584A410;Vila Guarujá;NULL;VIRA GUARUJA
2DCC8646-71D1-4939-8986-EAB1591F16B3;AED1D154-37A8-4348-A49D-F1411B246AD8;Aldeia;NULL;ARDEIA
739E2194-9D62-491D-B9EB-EAB372DDADE5;5661AF96-4B74-41AB-B3DD-745902EE54DE;São Gonçalo;NULL;SAO GOMSARO
F536D328-A6B5-4A8D-A32D-EAB37DB7979C;DCE143A6-16B6-49FD-A925-D1423B951C78;Centro;NULL;SMTO
3D27699C-9D00-4A11-B4DB-EAB3902FE875;D89937C7-432C-4049-BD18-E6C6C4C4FCEB;Setor São João;NULL;SETOR SAO JO
F65B0096-B31A-4EC7-BF2C-EAB3B736C1F4;67A11DD2-E3E9-4BB4-8A58-EB5683728799;Mutirão;NULL;MUTIR
77409648-9A4D-41D7-ABC9-EAB4FB8CFC32;71EE6F00-BC27-417D-9D3E-305AF68EAF01;Vila Piagentino;NULL;VIRA PIAJMTIMO
F6790F72-C56A-48AF-8D7D-EAB64BC7CD17;C62AF4A0-AAAF-4277-A437-839F2EB0A77B;Sítio do Moinho;NULL;SITIO DO MOIMO
116D8700-2F48-44D4-80F2-EAB68EE181B1;A7EB06A1-3797-4974-9F84-373945F38FE0;Parque Residencial João Ometto;NULL;PARKUE RESIDEMSAR JOAO OMETO
0C775E05-3A6B-4739-B468-EAB79D8BBFBD;C83E123F-7333-4042-96FF-C5F3AC95922F;Casa Forte;NULL;KSA FOTE
559908A3-1995-4D5E-B7D3-EAB7EEDA8E0F;CA7D5ABF-C96D-40B7-8D1E-CE83B8B0BF99;Estância Nossa Senhora Aparecida (Zona Rural);NULL;ETÂMSA MOSA SEMORA APARESDA (SOMA RURAR)
4DF0252D-1425-415D-896C-EABCEB8B1CA1;6588D62C-E9ED-42A9-A5F8-316C947D1702;Distrito Industrial Doutor Hélio Pentagna Guimarães;NULL;DITITO IMUTIAR DOUTOR ERIO PEMTAMA GUIMARAE
FCAE853D-5BF0-4C56-857B-EABD2FDC8356;C62AF4A0-AAAF-4277-A437-839F2EB0A77B;Vila Real;NULL;VIRA REAU
01650EFA-122F-4792-9AD5-EAC1EB284618;5A3715D2-355F-46C5-A30B-3969093291B5;Jardim das Torres;NULL;JARDIM DAS TORE
6A598017-D83E-48C0-AD39-EAC368C98DE7;CA7D5ABF-C96D-40B7-8D1E-CE83B8B0BF99;Jardim Veneza (Zona Rural);NULL;JARDIM VEMESA (SOMA RURAR)
D0098F0E-CF4D-45EB-BD63-EAC45194FD0C;0472FF94-9876-4273-A9CF-393FA173CC3C;Centro;NULL;SMTO
BDAB4BE4-306B-410B-A447-EAC94CC7294A;7C009D6F-50C2-4FFC-8E1A-7EC7F8FDE0CC;Bela Vista;NULL;BERA VITA
24FC5B92-D1F0-40B9-9455-EACBD439245E;6588D62C-E9ED-42A9-A5F8-316C947D1702;Jardim Bandeirantes;NULL;JARDIM BAMEIRAMTE
DB9D6517-ECED-4E27-B5F5-EACE0DA69453;D043C25B-EE8F-4A83-BC2E-F3C4D77351E3;Jardim Gioia;NULL;JARDIM JOIA
1AF7A604-416D-42B5-8D96-EACE96AD8C40;6A92961A-1877-4A02-93CA-FA35D7ED1B95;Jardim La Paloma;NULL;JARDIM RA PAROMA
90ED73CE-D8A8-4F25-854C-EACEB06D8608;F41B7CF7-973F-42B0-A43C-EE43C5A0D225;São Mateus;NULL;SAO MATEU
DBBE8B60-BA5A-40CE-B8F4-EAD109AA3ABD;369AA753-605C-4E04-B754-08718417CCA5;Jardim Egle;NULL;JARDIM EGE
96824358-C9E1-454E-8479-EAD70FE9AA73;AC2C8877-9607-4ED4-962A-7747CDB1400F;Vila Pacífico II;NULL;VIRA PASFIK I
3075271F-C03C-49BF-84F2-EADD0FEA7659;9763931F-1F6A-4774-A388-1B0B9CFC8074;Jardim Taboão;NULL;JARDIM TABO
ECACC975-1C12-45DF-A5B5-EAE0278012A7;1AE2D2A9-A472-4337-BC9E-15BF1810149E;Nova Esperança;NULL;MOVA ESPERAMSA
70B0CB94-CE28-49A0-AB04-EAE17592715D;88DB7DD5-F0EF-4710-9E2E-AFF249D5D596;Centro;NULL;SMTO
D3611BBC-FCB4-4719-90C7-EAE3A556EB25;8C8FCA12-2EE3-4F96-9236-41104B27534E;Jardim Espinha;NULL;JARDIM ESPIMA
4F25FEEA-4C16-48BF-8326-EAE83C6248F5;2C7A68DC-B80B-4200-B1E9-8BD1DD8C91AE;Estação;NULL;ETAS
A92DE4AF-A1BF-487C-BD4F-EAEE55D1B37A;369AA753-605C-4E04-B754-08718417CCA5;Vila Lageado;NULL;VIRA RAJADO
142470AC-A03A-41B2-AF13-EAEE94AE7FB2;8E40FCCE-16F4-41C2-A06E-D48750FB39BC;Rio D''Ouro;NULL;RIO D'OURO
9D1819CC-6CC8-4556-979F-EAEEEC0F4AC7;5365795B-D6D6-48D8-A457-13F3C9DEEF13;Jardim São Jorge;NULL;JARDIM SAO JOJ
B38728B5-AD9C-4F76-9685-EAF1D79D38D0;DBFEBC33-710E-40B7-A568-07B1C09860E8;Centro;NULL;SMTO
F016F93F-0D28-4F2B-B3A5-EAFD40F23DEA;3F2680F8-38F1-4753-B9ED-F190C73C8671;Edson Passos;NULL;EDSOM PASO
5F473655-3FED-41E4-B5B7-EAFE6EE8AEE8;E8770280-3CFF-4DAB-B207-4ECDAD2C628E;Barrocadas (Distrito);NULL;BAROKDAS (DITITO)
6041747D-DB1A-4DC9-B2E9-EAFF4D3D5125;5BA3A73A-713B-4C5E-A246-BA4BAAA10DDD;Parque Tropical;NULL;PARKUE TOPIKU
3057EE21-EC9C-469A-977B-EB022E648B15;1060A077-1065-41D7-BF7A-79AEC917263A;Jardim dos Príncipes;NULL;JARDIM DOS PIMSPE
56E8AACB-312A-4DD5-9651-EB03D41823C0;306EC0AE-325A-48CA-940D-13BCEC7704A7;Centro;NULL;SMTO
5CDC131B-129E-44CC-B555-EB086A4888C6;70C0FF30-7108-4ED3-B309-A272F345E138;Chácara Quiriri;NULL;SAKRA KUIRIRI
374BF9A3-4284-434B-A532-EB098402CAA8;2C9AA834-2E3D-4EC4-92EB-1B41171D26A4;Chácaras Acaraí;NULL;SAKRAS AKRAI
7A0CE91B-0700-4967-875C-EB0C56EB331E;1EDFC8BA-3CF4-4197-9D62-E7942715A389;Outeiro;NULL;OUTEIRO
02D466BA-C764-44E2-820D-EB0D921879F1;8A106E67-0DBF-47B0-8033-8AD9D282C386;Centro;NULL;SMTO
345D2A10-C7C1-465D-A24C-EB0E360FDF76;F1951F21-F04B-4DAB-8761-A8F5003144C8;Baixa Fria;NULL;BAISA FRIA
E58DAE3C-231D-4E8E-8AA5-EB11A9B5F88F;32E0BD81-3B94-435D-9860-0973B4C0F7F4;Ipanema do Meio;NULL;IPAMEMA DO MEIO
4E8F5A8E-2079-4030-9326-EB12E9FDFE13;A3D0C8E6-432A-4BBA-BFB3-A8B4B68DA980;Parque Aldeia;NULL;PARKUE ARDEIA
10E49D4E-5E82-4A9E-B44D-EB12F0560387;C4F34309-A5DF-4D79-A272-0F3A99BD276C;Centro;NULL;SMTO
8D207B02-E8D3-4828-8439-EB16AA0471E3;9BEE7290-14BB-4385-B475-8A811748FEFE;Conjunto Rio Claro II;NULL;KJUMTO RIO KRARO I
03CBE9D3-E5F2-4A95-AD9B-EB177EC93692;4AAA5D33-D343-49B9-BFBB-8465FA6C7F8F;Jardim Virgínia;NULL;JARDIM VIJMIA
1D8B5E75-9BAD-443C-81A9-EB1BBECD547A;9763931F-1F6A-4774-A388-1B0B9CFC8074;Vila Bom Lar;NULL;VIRA BOM RA
6FDDA3E1-1F75-438A-8201-EB1ED6A58704;1FFE2CE2-F408-47CD-A175-42A469C2EFB9;Povoado Redonda;NULL;POVOADO REDOMA
9432A288-079E-41E2-8846-EB20A32BFD49;6EB53142-AF91-447F-B803-BD671DEE4013;Indusville;NULL;IMUSVIRE
5D0F7227-209B-4E6E-BE20-EB246572B941;3EB6E320-73AC-4F71-9F37-E975D5168A7B;Centro;NULL;SMTO
735D6ACF-9A57-42BD-8BDD-EB26438714A7;30CD4DC3-7C52-4E60-905D-7A673B945333;Horto Santo Antonio;NULL;OTO SAMTO AMTOMIO
869B487B-5152-4DEA-814F-EB268E249C94;74E81BDA-CBF7-461B-9E81-E1EA114F8E3B;Morro do Algodão;NULL;MORO DO ARGOD
C397B87D-CC5C-44BC-A1AB-EB2A4E21F658;812F3602-26DD-4D96-93DB-6E7923EAC96D;Centro;NULL;SMTO
20DB728B-834D-4DFD-BCD0-EB2C29185116;9EBE86E3-708D-4B05-83FE-29B97614E589;Jardim Residencial Carlos Bezerra II;NULL;JARDIM RESIDEMSAR KROS BESERA I
F13D78E9-4A06-4561-8407-EB30DC61198D;E1CD53F7-9715-4696-8CA1-5653DB022AE2;Vila Santa Cássia;NULL;VIRA SAMTA KSIA
EA21D759-3A9F-4428-91F4-EB3114408EC3;54E69DC0-DA02-4C49-8019-1B6F22590806;Centro;NULL;SMTO
0DEB37BC-DE81-4B01-B2E5-EB365575060D;65A117BA-FA65-4E92-AD21-594D0ADC00FC;Vila Brasil;NULL;VIRA BASIU
4E3D3160-4478-495B-BE2C-EB3C6D8BF173;760438C6-EDB8-4A55-85C3-07D385DB9638;Vila Bruna;NULL;VIRA BUMA
66E6CA87-C4AE-4418-BDBF-EB3D3FA2DC08;6EB53142-AF91-447F-B803-BD671DEE4013;Jardim do Lago;NULL;JARDIM DO RAGO
11309643-9E04-4A36-8997-EB3E1F329382;F77B3AE1-CF68-453F-B65A-698D5D981874;Jardim Conceiçãozinha (Vicente de Carvalho);NULL;JARDIM KMSISAOSIMA (VISMTE DE KRVARO)
